község_neve_2011,község_jogállása_2011,megye_2011,kistérség_székhelye_2011,terület_hektár_2011,lakónépesség_2011,lakások_száma_2011,fő_per_hektár,fő_per_lakás,önkormányzat_bolgár_2011,önkormányzat_cigány_2011,önkormányzat_görög_2011,önkormányzat_horvát_2011,önkormányzat_lengyel_2011,önkormányzat_német_2011,önkormányzat_örmény_2011,önkormányzat_román_2011,önkormányzat_ruszin_2011,önkormányzat_szerb_2011,önkormányzat_szlovák_2011,önkormányzat_szlovén_2011,önkormányzat_ukrán_2011
Tabajd,község,Fejér,Bicske,2657,963,393,0.36243884079789235,2.450381679389313,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabdi,község,Bács-Kiskun,Kiskőrös,2139,1095,551,0.511921458625526,1.987295825771325,0,0,0,0,0,0,0,0,0,0,0,0,0
Táborfalva,község,Pest,Dabas,4205,3295,1382,0.7835909631391201,2.3842257597684515,0,0,0,0,0,0,0,0,0,0,0,0,0
Tác,község,Fejér,Aba,4569,1639,577,0.3587218209673889,2.8405545927209706,0,0,0,0,0,0,0,0,0,0,0,0,0
Tagyon,község,Veszprém,Balatonfüred,276,93,39,0.33695652173913043,2.3846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0
Tahitótfalu,község,Pest,Szentendre,3917,5567,2008,1.4212407454684708,2.772410358565737,0,0,0,0,0,0,0,0,0,0,0,0,0
Takácsi,község,Veszprém,Pápa,1913,818,351,0.4276006272869838,2.3304843304843303,0,0,0,0,0,0,0,0,0,0,0,0,0
Tákos,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1082,362,163,0.3345656192236599,2.2208588957055215,0,0,0,0,0,0,0,0,0,0,0,0,0
Taksony,nagyközség,Pest,Ráckeve,2085,6352,2099,3.04652278177458,3.026202953787518,0,1,0,0,0,1,0,0,0,0,0,0,0
Taktabáj,község,Borsod-Abaúj-Zemplén,Tokaj,1682,579,239,0.3442330558858502,2.422594142259414,0,0,0,0,0,0,0,0,0,0,0,0,0
Taktaharkány,nagyközség,Borsod-Abaúj-Zemplén,Szerencs,3914,3678,1343,0.939703628002044,2.738644825018615,0,1,0,0,0,0,0,0,0,0,0,0,0
Taktakenéz,község,Borsod-Abaúj-Zemplén,Szerencs,1974,1246,436,0.6312056737588653,2.8577981651376145,0,1,0,0,0,0,0,0,0,0,0,0,0
Taktaszada,község,Borsod-Abaúj-Zemplén,Szerencs,2574,1882,682,0.7311577311577312,2.7595307917888565,0,1,0,0,0,0,0,0,0,0,0,0,0
Taliándörögd,község,Veszprém,Tapolca,2808,704,302,0.25071225071225073,2.3311258278145695,0,0,0,0,0,0,0,0,0,0,0,0,0
Tállya,község,Borsod-Abaúj-Zemplén,Szerencs,3794,1926,1020,0.5076436478650501,1.888235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0
Tamási,város,Tolna,Tamási,11196,8449,3755,0.7546445158985352,2.2500665778961384,0,1,0,0,0,1,1,0,0,0,0,0,0
Tanakajd,község,Vas,Szombathely,1182,768,279,0.649746192893401,2.752688172043011,0,0,0,0,0,0,0,0,0,0,0,0,0
Táp,község,Győr-Moson-Sopron,Pannonhalma,1988,712,281,0.358148893360161,2.5338078291814945,0,0,0,0,0,0,0,0,0,0,0,0,0
Tápióbicske,község,Pest,Nagykáta,4848,3465,1526,0.7147277227722773,2.270642201834862,0,1,0,0,0,0,0,0,0,0,0,0,0
Tápiógyörgye,község,Pest,Nagykáta,5331,3602,1572,0.6756706058900769,2.291348600508906,0,1,0,0,0,0,0,0,0,0,0,0,0
Tápióság,község,Pest,Nagykáta,3354,2628,1146,0.7835420393559929,2.2931937172774868,0,1,0,0,0,0,0,0,0,0,0,0,0
Tápiószecső,nagyközség,Pest,Nagykáta,3838,6383,2332,1.6631057842626369,2.7371355060034306,0,1,0,0,0,0,0,0,0,0,0,0,0
Tápiószele,város,Pest,Nagykáta,3699,6153,2447,1.6634225466342254,2.5145075602778912,0,1,0,0,0,0,0,0,0,0,0,0,0
Tápiószentmárton,nagyközség,Pest,Nagykáta,10291,5382,2458,0.5229812457487125,2.189585028478438,0,1,0,0,0,0,0,0,0,0,0,0,0
Tápiószőlős,község,Pest,Cegléd,3179,2947,1367,0.9270210758100031,2.1558156547183613,0,1,0,0,0,0,0,0,0,0,0,0,0
Táplánszentkereszt,község,Vas,Szombathely,2008,2621,862,1.3052788844621515,3.0406032482598606,0,0,0,0,0,0,0,0,0,0,0,0,0
Tapolca,város,Veszprém,Tapolca,6349,15839,6874,2.494723578516302,2.3041897003200464,0,1,0,0,0,1,0,0,0,0,0,0,0
Tapsony,község,Somogy,Marcali,3161,699,399,0.22113255298956028,1.7518796992481203,0,1,0,0,0,0,0,0,0,0,0,0,0
Tápszentmiklós,község,Győr-Moson-Sopron,Pannonhalma,2075,963,349,0.4640963855421687,2.7593123209169055,0,0,0,0,0,0,0,0,0,0,0,0,0
Tar,község,Nógrád,Pásztó,2734,1919,865,0.7019019751280176,2.2184971098265898,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarany,község,Somogy,Nagyatád,5468,1191,472,0.2178127286027798,2.5233050847457625,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarcal,község,Borsod-Abaúj-Zemplén,Tokaj,5373,2885,1351,0.5369439791550344,2.1354552183567725,0,0,0,0,0,0,0,0,0,0,0,0,0
Tard,község,Borsod-Abaúj-Zemplén,Mezőkövesd,4047,1286,578,0.31776624660242153,2.2249134948096887,0,0,0,0,0,0,0,0,0,0,0,0,0
Tardona,község,Borsod-Abaúj-Zemplén,Kazincbarcika,1229,1018,431,0.8283157038242474,2.3619489559164735,0,0,0,0,0,0,0,0,0,0,0,0,0
Tardos,község,Komárom-Esztergom,Tata,2332,1573,686,0.6745283018867925,2.293002915451895,0,0,0,0,0,0,0,0,0,0,1,0,0
Tarhos,község,Békés,Békés,5745,944,378,0.16431679721496953,2.497354497354497,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarján,község,Komárom-Esztergom,Tatabánya,4307,2655,1084,0.6164383561643836,2.449261992619926,0,0,0,0,0,1,0,0,0,0,0,0,0
Tarjánpuszta,község,Győr-Moson-Sopron,Pannonhalma,844,382,143,0.45260663507109006,2.6713286713286712,0,0,0,0,0,0,0,0,0,0,0,0,0
Tárkány,község,Komárom-Esztergom,Kisbér,6495,1568,630,0.2414164742109315,2.488888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarnabod,község,Heves,Heves,1033,687,279,0.665053242981607,2.4623655913978495,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarnalelesz,község,Heves,Pétervására,3713,1642,690,0.44223000269324,2.3797101449275364,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarnaméra,község,Heves,Heves,2826,1607,706,0.5686482661004953,2.276203966005666,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarnaörs,község,Heves,Heves,3028,1800,757,0.5944517833553501,2.3778071334214004,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarnaszentmária,község,Heves,Eger,1100,230,183,0.20909090909090908,1.2568306010928962,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarnaszentmiklós,község,Heves,Heves,3500,834,444,0.2382857142857143,1.8783783783783783,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarnazsadány,község,Heves,Heves,2519,1207,513,0.4791583961889639,2.3528265107212474,0,1,0,0,0,0,0,0,0,0,0,0,0
Tárnok,nagyközség,Pest,Érd,2360,9174,3403,3.8872881355932205,2.695856597120188,0,1,0,0,0,0,0,0,0,0,1,0,0
Tárnokréti,község,Győr-Moson-Sopron,Csorna,954,198,107,0.20754716981132076,1.8504672897196262,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarpa,nagyközség,Szabolcs-Szatmár-Bereg,Vásárosnamény,4973,2096,902,0.4214759702392922,2.3237250554323725,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarrós,község,Baranya,Sásd,529,124,52,0.23440453686200377,2.3846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0
Táska,község,Somogy,Marcali,2598,397,193,0.15280985373364125,2.05699481865285,0,1,0,0,0,0,0,0,0,0,0,0,0
Tass,község,Bács-Kiskun,Kunszentmiklós,7472,2944,1147,0.39400428265524623,2.5666957279860507,0,0,0,0,0,0,0,0,0,0,0,0,0
Taszár,község,Somogy,Kaposvár,1729,1995,800,1.1538461538461537,2.49375,0,0,0,0,0,0,0,0,0,0,0,0,0
Tát,nagyközség,Komárom-Esztergom,Esztergom,1177,5343,2024,4.539507221750212,2.6398221343873516,0,0,0,0,0,1,0,0,0,0,0,0,0
Tata,város,Komárom-Esztergom,Tata,7816,25026,9529,3.2018935516888436,2.6262986672263615,0,1,0,0,1,1,0,0,0,0,0,0,0
Tatabánya,"megyeszékhely, megyei jogú város",Komárom-Esztergom,Tatabánya,9143,70164,30254,7.674067592693864,2.319164408012164,0,1,1,0,1,1,0,0,0,0,1,0,0
Tataháza,község,Bács-Kiskun,Bácsalmás,2610,1240,688,0.47509578544061304,1.802325581395349,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatárszentgyörgy,község,Pest,Dabas,5506,1950,676,0.35415909916454774,2.8846153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0
Tázlár,község,Bács-Kiskun,Kiskőrös,7338,1719,913,0.23426001635322977,1.8828039430449068,0,0,0,0,0,0,0,0,0,0,0,0,0
Téglás,város,Hajdú-Bihar,Hajdúhadház,3833,6606,2354,1.7234542134098618,2.8062871707731523,0,0,0,0,0,0,0,0,0,0,0,0,0
Tekenye,község,Zala,Zalaszentgrót,695,480,287,0.6906474820143885,1.6724738675958188,0,0,0,0,0,0,0,0,0,0,0,0,0
Tékes,község,Baranya,Sásd,1256,239,99,0.19028662420382167,2.414141414141414,0,1,0,0,0,0,0,0,0,0,0,0,0
Teklafalu,község,Baranya,Szigetvár,1676,327,134,0.1951073985680191,2.4402985074626864,0,1,0,0,0,1,0,0,0,0,0,0,0
Telekes,község,Vas,Vasvár,1081,497,197,0.4597594819611471,2.5228426395939088,0,0,0,0,0,0,0,0,0,0,0,0,0
Telekgerendás,község,Békés,Békéscsaba,7237,1574,705,0.21749343650683986,2.232624113475177,0,0,0,0,0,0,0,0,0,0,1,0,0
Teleki,község,Somogy,Balatonföldvár,805,210,85,0.2608695652173913,2.4705882352941178,0,1,0,0,0,0,0,0,0,0,0,0,0
Telki,község,Pest,Budaörs,1047,3715,1169,3.548233046800382,3.1779298545765613,0,0,0,0,0,0,0,0,0,0,0,0,0
Telkibánya,község,Borsod-Abaúj-Zemplén,Gönc,4686,585,345,0.12483994878361075,1.6956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0
Tengelic,község,Tolna,Szekszárd,7093,2290,1001,0.32285351755251657,2.2877122877122877,0,1,0,0,0,0,0,0,0,0,0,0,0
Tengeri,község,Baranya,Pécs,446,52,30,0.11659192825112108,1.7333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0
Tengőd,község,Somogy,Tab,3021,492,273,0.1628599801390268,1.8021978021978022,0,1,0,0,0,0,0,0,0,0,0,0,0
Tenk,község,Heves,Heves,1234,1159,456,0.9392220421393841,2.5416666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0
Tényő,község,Győr-Moson-Sopron,Tét,2638,1531,692,0.5803639120545868,2.21242774566474,0,0,0,0,0,0,0,0,0,0,0,0,0
Tépe,község,Hajdú-Bihar,Berettyóújfalu,2322,1116,419,0.4806201550387597,2.663484486873508,0,0,0,0,0,0,0,0,0,0,0,0,0
Terem,község,Szabolcs-Szatmár-Bereg,Nyírbátor,4951,631,306,0.12744900020197938,2.0620915032679736,0,0,0,0,0,0,0,0,0,0,0,0,0
Terény,község,Nógrád,Balassagyarmat,2435,425,254,0.17453798767967146,1.6732283464566928,0,0,0,0,0,0,0,0,0,0,1,0,0
Tereske,község,Nógrád,Rétság,1703,723,321,0.42454492072812683,2.2523364485981308,0,1,0,0,0,0,0,0,0,0,0,0,0
Teresztenye,község,Borsod-Abaúj-Zemplén,Edelény,869,21,23,0.024165707710011506,0.9130434782608695,0,0,0,0,0,0,0,0,0,0,0,0,0
Terpes,község,Heves,Pétervására,220,198,103,0.9,1.9223300970873787,0,1,0,0,0,0,0,0,0,0,0,0,0
Tés,község,Veszprém,Várpalota,4903,813,419,0.16581684682847236,1.9403341288782816,0,0,0,0,0,0,0,0,0,0,0,0,0
Tésa,község,Pest,Szob,438,81,61,0.18493150684931506,1.3278688524590163,0,0,0,0,0,0,0,0,0,0,0,0,0
Tésenfa,község,Baranya,Siklós,840,174,86,0.20714285714285716,2.0232558139534884,0,1,0,0,0,0,0,0,0,0,0,0,0
Téseny,község,Baranya,Pécs,1208,329,110,0.2723509933774834,2.9909090909090907,0,1,0,0,0,0,0,0,0,0,0,0,0
Teskánd,község,Zala,Zalaegerszeg,485,1133,367,2.3360824742268043,3.087193460490463,0,0,0,0,0,0,0,0,0,0,0,0,0
Tét,város,Győr-Moson-Sopron,Tét,5635,3933,1473,0.6979591836734694,2.670061099796334,0,1,0,0,0,0,0,0,0,0,0,0,0
Tetétlen,község,Hajdú-Bihar,Püspökladány,3211,1376,559,0.42852693864839614,2.4615384615384617,0,1,0,0,0,0,0,0,0,0,0,0,0
Tevel,község,Tolna,Bonyhád,2527,1504,569,0.5951721408785121,2.6432337434094904,0,1,0,0,0,1,0,0,0,0,0,0,0
Tibolddaróc,község,Borsod-Abaúj-Zemplén,Mezőkövesd,3030,1433,667,0.47293729372937293,2.1484257871064467,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiborszállás,község,Szabolcs-Szatmár-Bereg,Mátészalka,2552,944,373,0.36990595611285265,2.5308310991957104,0,0,0,0,0,0,0,0,0,0,0,0,0
Tihany,község,Veszprém,Balatonfüred,2733,1353,661,0.4950603732162459,2.0468986384266263,0,0,0,0,0,0,0,0,0,0,0,0,0
Tikos,község,Somogy,Marcali,335,127,55,0.37910447761194027,2.309090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0
Tilaj,község,Zala,Zalaszentgrót,816,199,98,0.24387254901960784,2.0306122448979593,0,0,0,0,0,0,0,0,0,0,0,0,0
Timár,község,Szabolcs-Szatmár-Bereg,Tiszavasvári,2182,1336,534,0.6122823098075161,2.50187265917603,0,0,0,0,0,0,0,0,1,0,0,0,0
Tinnye,község,Pest,Pilisvörösvár,1610,1623,579,1.0080745341614907,2.8031088082901556,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaadony,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1563,599,265,0.38323736404350606,2.260377358490566,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszaalpár,nagyközség,Bács-Kiskun,Kiskunfélegyháza,9113,4938,2318,0.5418632722484363,2.1302847282139776,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszabábolna,község,Borsod-Abaúj-Zemplén,Mezőcsát,3270,374,270,0.11437308868501529,1.385185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszabecs,nagyközség,Szabolcs-Szatmár-Bereg,Fehérgyarmat,1714,1031,420,0.6015169194865811,2.454761904761905,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszabercel,község,Szabolcs-Szatmár-Bereg,Ibrány,3138,1903,753,0.6064372211599746,2.5272244355909694,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszabezdéd,község,Szabolcs-Szatmár-Bereg,Záhony,1861,1905,682,1.0236432025792586,2.7932551319648096,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszabő,község,Jász-Nagykun-Szolnok,Törökszentmiklós,3504,1874,572,0.5348173515981736,3.2762237762237763,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszabura,község,Jász-Nagykun-Szolnok,Tiszafüred,4520,2889,831,0.6391592920353982,3.476534296028881,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszacsécse,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,482,226,117,0.46887966804979253,1.9316239316239316,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszacsege,város,Hajdú-Bihar,Balmazújváros,13640,4497,2101,0.32969208211143697,2.140409328891004,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszacsermely,község,Borsod-Abaúj-Zemplén,Cigánd,2028,570,254,0.28106508875739644,2.2440944881889764,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszadada,község,Szabolcs-Szatmár-Bereg,Tiszavasvári,4875,2240,978,0.4594871794871795,2.2903885480572597,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszaderzs,község,Jász-Nagykun-Szolnok,Tiszafüred,2719,1071,645,0.3938948142699522,1.6604651162790698,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszadob,nagyközség,Szabolcs-Szatmár-Bereg,Tiszavasvári,8261,2965,1233,0.358915385546544,2.40470397404704,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszadorogma,község,Borsod-Abaúj-Zemplén,Mezőcsát,4661,365,258,0.07830937567045698,1.4147286821705427,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaeszlár,község,Szabolcs-Szatmár-Bereg,Tiszavasvári,5456,2612,1099,0.47873900293255134,2.3767060964513194,0,1,0,0,0,1,0,0,0,0,0,0,0
Tiszaföldvár,város,Jász-Nagykun-Szolnok,Kunszentmárton,8034,11323,4734,1.4093851132686084,2.3918462188424168,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszafüred,város,Jász-Nagykun-Szolnok,Tiszafüred,16218,10805,5306,0.6662350474781107,2.036373916321146,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszagyenda,község,Jász-Nagykun-Szolnok,Tiszafüred,3693,965,541,0.2613051719469266,1.7837338262476894,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszagyulaháza,község,Hajdú-Bihar,Polgár,2078,728,369,0.3503368623676612,1.97289972899729,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaigar,község,Jász-Nagykun-Szolnok,Tiszafüred,3402,809,410,0.2378012933568489,1.973170731707317,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszainoka,község,Jász-Nagykun-Szolnok,Kunszentmárton,1792,413,219,0.23046875,1.8858447488584476,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszajenő,község,Jász-Nagykun-Szolnok,Szolnok,2819,1632,793,0.5789286981199007,2.0580075662042874,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszakanyár,község,Szabolcs-Szatmár-Bereg,Kisvárda,1551,1625,551,1.0477111540941328,2.9491833030852996,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszakarád,község,Borsod-Abaúj-Zemplén,Cigánd,4757,2304,929,0.48433886903510615,2.480086114101184,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszakécske,város,Bács-Kiskun,Kecskemét,13327,11294,5226,0.8474525399564793,2.1611174894756986,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszakerecseny,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,2387,860,407,0.36028487641390866,2.113022113022113,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszakeszi,község,Borsod-Abaúj-Zemplén,Mezőcsát,4617,2441,1058,0.528698288932207,2.3071833648393194,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszakóród,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,1669,702,322,0.42061114439784303,2.1801242236024843,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszakürt,község,Jász-Nagykun-Szolnok,Kunszentmárton,2837,1372,779,0.48360944659851957,1.761232349165597,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaladány,község,Borsod-Abaúj-Zemplén,Tokaj,2221,672,330,0.3025664115263395,2.036363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszalök,város,Szabolcs-Szatmár-Bereg,Tiszavasvári,5872,5567,2263,0.948058583106267,2.4600088378258946,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszalúc,nagyközség,Borsod-Abaúj-Zemplén,Szerencs,4488,5330,1927,1.1876114081996434,2.765957446808511,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszamogyorós,község,Szabolcs-Szatmár-Bereg,Záhony,1025,646,252,0.6302439024390244,2.5634920634920637,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszanagyfalu,község,Szabolcs-Szatmár-Bereg,Tiszavasvári,2705,1807,708,0.6680221811460259,2.5522598870056497,0,0,0,0,0,1,0,0,0,0,0,0,0
Tiszanána,község,Heves,Heves,6814,2317,1014,0.3400352216025829,2.285009861932939,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszaörs,község,Jász-Nagykun-Szolnok,Tiszafüred,3710,1238,673,0.3336927223719677,1.839524517087667,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszapalkonya,község,Borsod-Abaúj-Zemplén,Tiszaújváros,1349,1426,632,1.0570793180133433,2.2563291139240507,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszapüspöki,község,Jász-Nagykun-Szolnok,Törökszentmiklós,3745,2052,836,0.5479305740987984,2.4545454545454546,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszarád,község,Szabolcs-Szatmár-Bereg,Ibrány,923,621,209,0.6728060671722643,2.971291866028708,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszaroff,község,Jász-Nagykun-Szolnok,Tiszafüred,5249,1564,973,0.2979615164793294,1.6073997944501541,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszasas,község,Jász-Nagykun-Szolnok,Kunszentmárton,2879,997,584,0.34630079888850296,1.707191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszasüly,község,Jász-Nagykun-Szolnok,Szolnok,9177,1376,784,0.14994006756020486,1.7551020408163265,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaszalka,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1495,814,369,0.5444816053511705,2.205962059620596,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaszentimre,község,Jász-Nagykun-Szolnok,Tiszafüred,6561,2121,1043,0.3232738911751257,2.033557046979866,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszaszentmárton,község,Szabolcs-Szatmár-Bereg,Záhony,1455,1121,414,0.770446735395189,2.707729468599034,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszasziget,község,Csongrád,Szeged,2689,1759,617,0.6541465228709558,2.8508914100486225,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszaszőlős,község,Jász-Nagykun-Szolnok,Tiszafüred,4779,1934,743,0.40468717304875496,2.6029609690444144,0,1,1,0,0,0,0,0,0,0,0,0,0
Tiszatardos,község,Borsod-Abaúj-Zemplén,Tokaj,893,226,146,0.2530795072788354,1.547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszatarján,község,Borsod-Abaúj-Zemplén,Mezőcsát,4039,1423,532,0.3523149294379797,2.674812030075188,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiszatelek,község,Szabolcs-Szatmár-Bereg,Ibrány,3377,1383,539,0.40953509031684926,2.565862708719852,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszatenyő,község,Jász-Nagykun-Szolnok,Törökszentmiklós,2355,1628,666,0.6912951167728237,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaug,község,Bács-Kiskun,Kecskemét,2504,882,434,0.3522364217252396,2.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszaújváros,város,Borsod-Abaúj-Zemplén,Tiszaújváros,4604,16510,7113,3.586012163336229,2.3211022072262057,0,1,0,0,1,0,1,0,1,0,0,0,0
Tiszavalk,község,Borsod-Abaúj-Zemplén,Mezőcsát,1154,304,180,0.2634315424610052,1.6888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszavárkony,község,Jász-Nagykun-Szolnok,Szolnok,3562,1535,696,0.4309376754632229,2.2054597701149423,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiszavasvári,város,Szabolcs-Szatmár-Bereg,Tiszavasvári,12659,12619,4572,0.9968401927482423,2.760061242344707,0,1,0,0,0,0,0,0,1,0,0,0,0
Tiszavid,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1075,483,197,0.4493023255813953,2.451776649746193,0,1,0,0,0,0,0,0,0,0,0,0,0
Tisztaberek,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,1822,608,213,0.3336992316136114,2.8544600938967135,0,1,0,0,0,0,0,0,0,0,0,0,0
Tivadar,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,480,190,87,0.3958333333333333,2.1839080459770117,0,0,0,0,0,0,0,0,0,0,0,0,0
Tóalmás,község,Pest,Nagykáta,3935,3369,1352,0.8561626429479035,2.491863905325444,0,0,0,0,0,0,0,0,0,0,0,0,0
Tófalu,község,Heves,Füzesabony,1448,553,284,0.3819060773480663,1.9471830985915493,0,1,0,0,0,0,0,0,0,0,0,0,0
Tófej,község,Zala,Zalaegerszeg,1532,671,292,0.43798955613577023,2.297945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0
Tófű,község,Baranya,Komló,434,117,58,0.2695852534562212,2.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokaj,város,Borsod-Abaúj-Zemplén,Tokaj,2820,4886,1710,1.7326241134751772,2.8573099415204677,0,1,0,0,0,0,0,0,0,0,0,0,0
Tokod,nagyközség,Komárom-Esztergom,Dorog,1491,4215,1596,2.8269617706237424,2.6409774436090228,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokodaltáró,község,Komárom-Esztergom,Dorog,527,3070,1057,5.825426944971537,2.904446546830653,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokorcs,község,Vas,Celldömölk,640,350,154,0.546875,2.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolcsva,község,Borsod-Abaúj-Zemplén,Sárospatak,1648,1681,806,1.0200242718446602,2.0856079404466503,0,1,0,0,0,0,0,0,1,0,0,0,0
Told,község,Hajdú-Bihar,Berettyóújfalu,1491,312,150,0.20925553319919518,2.08,0,1,0,0,0,0,0,0,0,0,0,0,0
Tolmács,község,Nógrád,Rétság,1221,691,340,0.5659295659295659,2.0323529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolna,város,Tolna,Szekszárd,7107,11439,4489,1.6095398902490503,2.5482290042325686,0,1,0,0,0,1,0,0,0,0,0,0,0
Tolnanémedi,község,Tolna,Tamási,2195,1079,534,0.49157175398633257,2.0205992509363297,0,1,0,0,0,0,0,0,0,0,0,0,0
Tomajmonostora,község,Jász-Nagykun-Szolnok,Tiszafüred,1376,721,363,0.5239825581395349,1.9862258953168044,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomor,község,Borsod-Abaúj-Zemplén,Edelény,1289,217,125,0.16834755624515127,1.736,0,0,0,0,0,0,0,0,0,0,0,0,0
Tompa,város,Bács-Kiskun,Kiskunhalas,8157,4581,2083,0.5616035307098198,2.199231877100336,0,1,0,1,0,0,0,0,0,0,0,0,0
Tompaládony,község,Vas,Csepreg,944,309,147,0.3273305084745763,2.1020408163265305,0,0,0,0,0,0,0,0,0,0,0,0,0
Tordas,község,Fejér,Ercsi,1676,2090,644,1.2470167064439142,3.2453416149068324,0,0,0,0,0,0,0,0,0,0,0,0,0
Tormafölde,község,Zala,Lenti,1886,337,209,0.17868504772004243,1.61244019138756,0,0,0,0,0,0,0,0,0,0,0,0,0
Tormás,község,Baranya,Sásd,2470,292,130,0.11821862348178137,2.246153846153846,0,1,0,0,0,1,0,0,0,0,0,0,0
Tormásliget,község,Vas,Csepreg,753,312,122,0.41434262948207173,2.557377049180328,0,0,0,0,0,0,0,0,0,0,0,0,0
